,title,Cumulative Worldwide Gross,Budget,Opening Weekend United States,rating,runtimes,votes,aspect ratio,ROI
1058,Sydney White (2007),13620075.0,16500000.0,5196380.0,6.2,108,44810.0,2.35,-17.454090909090908
51,Getting Even with Dad (1994),24738164.0,30000000.0,5579480.0,4.8,109,7207.0,1.85,-17.539453333333334
644,The Wild Thornberrys Movie (2002),20586040.0,25000000.0,6013847.0,5.6,85,13710.0,2.39,-17.65584
1866,20th Century Women (2016),5757620.0,7000000.0,1385336.0,7.3,119,36127.0,2.00,-17.748285714285714
551,Behind Enemy Lines (2001),32896412.0,40000000.0,18736133.0,6.4,106,96434.0,2.35,-17.758969999999998
559,Ali (2001),87713825.0,107000000.0,10216625.0,6.8,157,90278.0,2.39,-18.02446261682243
1241,Gamer (2009),40828540.0,50000000.0,11203761.0,5.8,95,127227.0,1.85,-18.34292
1632,Fun Size (2012),11417362.0,14000000.0,4101017.0,5.4,86,13291.0,2.39,-18.447414285714288
376,Anna and the King (1999),74733517.0,92000000.0,5223416.0,6.7,148,34849.0,2.39,-18.767916304347825
1007,Happily N'Ever After (2006),38085778.0,47000000.0,6608244.0,4.5,75,9777.0,1.85,-18.966429787234045
292,Jack Frost (1998),68760009.0,85000000.0,7104125.0,5.4,101,31521.0,2.39,-19.10587176470588
263,The Avengers (1998),48500000.0,60000000.0,10305957.0,3.8,89,39809.0,1.85,-19.166666666666668
410,The Road to El Dorado (2000),76529181.0,95000000.0,12846652.0,6.9,89,79450.0,1.85,-19.44296736842105
108,Everyone Says I Love You (1996),16104765.0,20000000.0,131678.0,6.7,101,34306.0,1.85,-19.476175
1052,I Know Who Killed Me (2007),9620399.0,12000000.0,3506291.0,3.6,105,25470.0,2.35,-19.830008333333332
1282,After.Life (2009),3606395.0,4500000.0,59946.0,5.9,104,35338.0,2.35,-19.85788888888889
992,The Return (2006),11987890.0,15000000.0,4479621.0,4.7,85,11306.0,2.35,-20.080733333333335
1165,Sex Drive (2008),15079259.0,19000000.0,3607164.0,6.5,109,81429.0,1.85,-20.635478947368423
1489,Rock of Ages (2012),59418613.0,75000000.0,14437269.0,5.9,123,71640.0,2.35,-20.775182666666666
905,Rent (2005),31670620.0,40000000.0,10016021.0,6.9,135,47551.0,2.39,-20.823449999999998
1534,Red Dawn (2012),50950296.0,65000000.0,14276668.0,5.4,93,71361.0,2.35,-21.61492923076923
1117,Speed Racer (2008),93945766.0,120000000.0,18561337.0,6.0,135,66787.0,2.35,-21.711861666666664
635,Treasure Planet (2002),109578115.0,140000000.0,12083248.0,7.2,95,95852.0,1.66,-21.72991785714286
770,Ella Enchanted (2004),27388767.0,35000000.0,6169030.0,6.3,96,59291.0,1.85,-21.746380000000002
1522,Hoodwinked Too! Hood vs. Evil (2011),23352752.0,30000000.0,4108630.0,4.7,86,11685.0,1.85,-22.157493333333335
94,Chain Reaction (1996),38200000.0,50000000.0,7546000.0,5.7,107,46559.0,1.85,-23.599999999999998
1787,Trumbo (2015),11430025.0,15000000.0,74177.0,7.5,124,71707.0,1.85,-23.799833333333336
77,Multiplicity (1996),34100000.0,45000000.0,5075000.0,6.1,117,28888.0,2.39,-24.22222222222222
895,Kiss Kiss Bang Bang (2005),11325713.0,15000000.0,180660.0,7.5,103,207779.0,2.35,-24.495246666666667
713,Anything Else (2003),13575809.0,18000000.0,1673125.0,6.4,108,28857.0,2.35,-24.57883888888889
467,Dungeons & Dragons (2000),33807409.0,45000000.0,7237422.0,3.6,107,31225.0,1.85,-24.872424444444444
1608,Machete Kills (2013),15008161.0,20000000.0,3797000.0,5.6,107,72176.0,1.85,-24.959195
426,Monsieur Verdoux (1947),1500000.0,2000000.0,1044.0,7.9,124,14803.0,1.37,-25.0
463,The 6th Day (2000),61481197.0,82000000.0,13020883.0,5.9,123,113347.0,2.35,-25.022930487804878
542,Riding in Cars with Boys (2001),35743308.0,48000000.0,10404652.0,6.5,132,25917.0,1.85,-25.534775
968,Miami Vice (2006),100327090.0,135000000.0,25723815.0,6.0,132,106289.0,2.35,-25.683637037037037
1715,Inherent Vice (2014),14710975.0,20000000.0,2773260.0,6.7,148,89282.0,1.85,-26.445125000000004
989,Flags of Our Fathers (2006),65900249.0,90000000.0,10245190.0,7.1,135,114002.0,2.39,-26.777501111111114
278,Bride of Chucky (1998),18288000.0,25000000.0,11830855.0,5.4,89,50162.0,1.85,-26.848
667,What a Girl Wants (2003),14622111.0,20000000.0,11434964.0,5.8,105,57021.0,2.39,-26.889445000000002
318,The Deep End of the Ocean (1999),27655433.0,38000000.0,5558400.0,6.4,106,12437.0,1.85,-27.222544736842103
1017,Black Snake Moan (2006),10903846.0,15000000.0,4143199.0,6.9,116,59611.0,2.35,-27.307693333333333
161,Speed 2: Cruise Control (1997),115900000.0,160000000.0,16158942.0,3.9,121,71970.0,2.35,-27.5625
805,Exorcist: The Beginning (2004),36178600.0,50000000.0,18054001.0,5.1,114,32447.0,2.00,-27.6428
1849,Keeping Up with the Joneses (2016),28939621.0,40000000.0,5461475.0,5.9,105,54613.0,2.39,-27.6509475
265,Beetlejuice (1988),10846736.0,15000000.0,8000000.0,7.5,92,245378.0,1.85,-27.688426666666665
366,The Bachelor (1999),36822378.0,51000000.0,7480288.0,5.0,101,16234.0,1.85,-27.79925882352941
1043,Rescue Dawn (2006),7177143.0,10000000.0,110326.0,7.3,120,97767.0,1.85,-28.228569999999998
420,The Flintstones in Viva Rock Vegas (2000),59468275.0,83000000.0,10518435.0,3.6,90,20497.0,1.85,-28.35147590361446
628,All Night Long (1981),10000000.0,14000000.0,1392852.0,5.6,87,1520.0,1.85,-28.57142857142857
1805,Whiskey Tango Foxtrot (2016),24939010.0,35000000.0,7443007.0,6.6,112,47765.0,1.85,-28.745685714285713
354,Universal Soldier: The Return (1999),19912120.0,28000000.0,4605167.0,4.2,83,27113.0,1.85,-28.885285714285715
687,Wrong Turn (2003),8922208.0,12600000.0,5161498.0,6.1,84,104607.0,1.85,-29.188825396825397
1419,Conan the Barbarian (2011),63356133.0,90000000.0,10021215.0,5.2,113,92963.0,2.35,-29.60429666666667
1082,Love in the Time of Cholera (2007),31336389.0,45000000.0,1924860.0,6.4,139,21836.0,2.35,-30.363580000000002
678,Confidence (2003),10404230.0,15000000.0,4563588.0,6.7,97,32742.0,2.35,-30.63846666666667
1836,Masterminds (2016),17281714.0,25000000.0,6541205.0,5.8,95,47893.0,1.78,-30.873144000000003
1840,Queen of Katwe (2016),10367161.0,15000000.0,304933.0,7.4,124,14125.0,2.39,-30.885593333333333
1216,Land of the Lost (2009),68777554.0,100000000.0,18837350.0,5.3,102,63056.0,1.85,-31.222445999999998
460,Little Nicky (2000),58292295.0,85000000.0,16063904.0,5.3,90,94618.0,1.85,-31.420829411764707
677,The Other Side of Heaven (2001),4760014.0,7000000.0,55765.0,6.4,113,3942.0,1.85,-31.9998
985,One Night with the King (2006),13538582.0,20000000.0,4106862.0,6.2,123,6547.0,2.35,-32.30709
597,Windtalkers (2002),77628265.0,115000000.0,14520412.0,6.1,134,63714.0,2.39,-32.497160869565214
919,Annapolis (2006),17496992.0,26000000.0,7681171.0,5.9,108,19906.0,1.85,-32.703876923076926
1875,A Cure for Wellness (2016),26559557.0,40000000.0,4356941.0,6.4,146,77942.0,1.66,-33.6011075
1714,Foxcatcher (2014),15920642.0,24000000.0,474000.0,7.0,134,129750.0,1.85,-33.66399166666667
680,Lizzie McGuire (2003),11273034.0,17000000.0,17338755.0,5.5,94,34319.0,2.39,-33.68803529411765
1050,Across the Universe (2007),29367143.0,45000000.0,3824988.0,7.3,133,103665.0,2.35,-34.73968222222222
634,Solaris (2002),30002758.0,47000000.0,6752722.0,6.2,99,77069.0,2.35,-36.164344680851066
544,Thir13en Ghosts (2001),26600000.0,42000000.0,15165355.0,5.6,91,76414.0,1.33,-36.666666666666664
456,Lost Souls (2000),31355910.0,50000000.0,7954766.0,4.8,97,10214.0,2.35,-37.28818
517,Final Fantasy: The Spirits Within (2001),85131830.0,137000000.0,11408853.0,6.4,106,78946.0,1.85,-37.85997810218978
1425,Take Shelter (2011),3099314.0,5000000.0,52041.0,7.4,121,86838.0,2.35,-38.01372
408,Band of the Hand (1986),5387430.0,8700000.0,2235720.0,6.3,109,2597.0,1.85,-38.07551724137931
662,Tears of the Sun (2003),42733286.0,70000000.0,17057213.0,6.6,121,109592.0,2.39,-38.95244857142857
887,The Cave (2005),18288466.0,30000000.0,6147294.0,5.1,97,34044.0,2.35,-39.038446666666665
1695,Sin City: A Dame to Kill For (2014),39407616.0,65000000.0,6317683.0,6.5,102,146802.0,1.85,-39.37289846153846
148,Fools Rush In (1997),12100000.0,20000000.0,9714940.0,6.0,109,31362.0,1.85,-39.5
1583,R.I.P.D. (2013),78324220.0,130000000.0,12691415.0,5.6,96,113782.0,2.35,-39.750600000000006
673,House of 1000 Corpses (2003),4194583.0,7000000.0,3460666.0,6.1,89,73221.0,1.85,-40.07738571428571
1147,The Rocker (2008),8767338.0,15000000.0,2636048.0,6.2,102,36003.0,1.85,-41.55108
1892,The Lost City of Z (2016),17509437.0,30000000.0,112633.0,6.6,141,72551.0,2.35,-41.63521
1874,Sleepless (2017),17413596.0,30000000.0,8468787.0,5.6,95,27488.0,2.35,-41.954679999999996
497,The Forsaken (2001),8704851.0,15000000.0,3020159.0,5.3,90,8151.0,1.85,-41.96766
95,The Crow: City of Angels (1996),7500000.0,13000000.0,9785111.0,4.7,84,18558.0,1.85,-42.30769230769231
1521,Liberal Arts (2012),1150681.0,2000000.0,27435.0,6.7,97,34935.0,2.35,-42.46595
1235,Tetro (2009),2852915.0,5000000.0,30504.0,6.8,127,12185.0,1.78,-42.9417
986,Little Children (2006),14821658.0,26000000.0,97953.0,7.5,136,102474.0,2.35,-42.99362307692308
878,Stealth (2005),76932872.0,135000000.0,13251545.0,5.1,121,50519.0,2.35,-43.012687407407405
248,The Poseidon Adventure (1972),2846713.0,5000000.0,264850.0,7.1,117,39187.0,2.20,-43.065740000000005
822,After the Sunset (2004),33016564.0,58000000.0,11100392.0,6.3,97,43404.0,2.35,-43.07488965517241
37,New Nightmare (1994),4443890.0,8000000.0,6667118.0,6.4,112,48597.0,1.85,-44.451375
1859,The Space Between Us (2017),16481405.0,30000000.0,3775596.0,6.4,120,44902.0,2.35,-45.06198333333333
850,Man of the House (2005),21577624.0,40000000.0,8917251.0,5.4,100,22199.0,2.35,-46.05594
689,Rugrats Go Wild (2003),13203787.0,25000000.0,11556869.0,5.6,80,7294.0,2.39,-47.184852
418,Gossip (2000),12591270.0,24000000.0,2321729.0,5.9,90,14024.0,2.35,-47.536375
272,The Thing (1982),7821228.0,15000000.0,3107897.0,8.1,109,349604.0,2.20,-47.85848
1660,Vampire Academy (2014),15642346.0,30000000.0,4101000.0,5.5,104,50476.0,2.35,-47.858846666666665
1783,Chinmoku (1971),23737523.0,46000000.0,130880.0,7.2,161,92899.0,2.39,-48.39668913043479
190,Mortal Kombat: Annihilation (1997),15449455.0,30000000.0,16771694.0,3.7,95,44665.0,1.85,-48.50181666666666
1644,Winter's Tale (2014),30800231.0,60000000.0,8007059.0,6.2,118,50510.0,2.35,-48.66628166666666
1643,Sabotage (2014),17508518.0,35000000.0,5272444.0,5.7,109,57146.0,1.85,-49.97566285714286
1401,Your Highness (2011),24856478.0,49900000.0,9360020.0,5.5,102,94684.0,2.35,-50.187418837675345
102,Last Man Standing (1996),33200000.0,67000000.0,7010331.0,6.4,101,51704.0,2.35,-50.44776119402985
624,Abandon (2002),12302219.0,25000000.0,5064077.0,4.9,99,9009.0,2.35,-50.791123999999996
575,We Were Soldiers (2002),36538066.0,75000000.0,20212543.0,7.2,138,125413.0,2.35,-51.282578666666666
707,Jeepers Creepers 2 (2003),8228755.0,17000000.0,18365222.0,5.6,104,56109.0,2.35,-51.59555882352941
328,Superman II (1980),26029578.0,54000000.0,14100523.0,6.8,127,94311.0,2.20,-51.79707777777778
1064,The Brave One (2007),32972815.0,70000000.0,13471488.0,6.7,122,56945.0,2.35,-52.89597857142857
709,Matchstick Men (2003),28659212.0,62000000.0,13087307.0,7.3,116,120395.0,2.35,-53.775464516129034
195,Amistad (1997),16200000.0,36000000.0,4661866.0,7.3,155,68196.0,1.85,-55.00000000000001
785,Around the World in 80 Days (2004),48170758.0,110000000.0,7576132.0,5.9,120,81384.0,2.39,-56.20840181818182
941,American Dreamz (2006),7369157.0,17000000.0,3667420.0,5.4,107,23932.0,1.85,-56.65201764705883
1193,Fireflies in the Garden (2008),3393161.0,8000000.0,36884.0,6.5,120,12179.0,2.35,-57.5854875
929,Ultraviolet (2006),12534399.0,30000000.0,9064880.0,4.4,88,77879.0,1.85,-58.218669999999996
703,Agent Cody Banks (2003),10695398.0,26000000.0,14064317.0,5.0,102,31780.0,2.39,-58.863853846153845
67,Pinocchio (1940),1068200.0,2600000.0,3769251.0,7.4,88,123491.0,1.66,-58.91538461538461
307,Virus (1999),30626690.0,75000000.0,6013640.0,5.0,99,25538.0,2.39,-59.16441333333333
759,Hidalgo (2004),40800000.0,100000000.0,18829435.0,6.7,136,75392.0,2.35,-59.199999999999996
1699,God's Pocket (2014),400194.0,1000000.0,23400.0,6.1,88,10416.0,2.39,-59.980599999999995
683,Down with Love (2003),14000000.0,35000000.0,45029.0,6.2,101,38331.0,2.35,-60.0
218,Quest for Camelot (1998),15400000.0,40000000.0,6041602.0,6.3,86,14050.0,1.85,-61.5
1872,Gold (2016),7653901.0,20000000.0,3471316.0,6.7,120,53505.0,2.35,-61.730495
579,Smokey and the Bandit (1977),1602173.0,4300000.0,1728060.0,7.0,96,42707.0,1.85,-62.740162790697674
1018,Factory Girl (2006),2581387.0,7000000.0,195698.0,6.5,90,20356.0,1.85,-63.12304285714285
1662,The Immigrant (2013),5867686.0,16000000.0,44064.0,6.6,120,28205.0,2.35,-63.32696249999999
526,Ghost World (2001),2543544.0,7000000.0,98791.0,7.3,111,109621.0,1.85,-63.66365714285715
103,The Glimmer Man (1996),16000000.0,45000000.0,7605504.0,5.4,91,18137.0,1.85,-64.44444444444444
1248,Whiteout (2009),12201122.0,35000000.0,4915104.0,5.5,101,36431.0,2.35,-65.13965142857143
658,The Life of David Gale (2003),16971092.0,50000000.0,7117225.0,7.6,130,104666.0,2.35,-66.057816
535,Rock Star (2001),19334145.0,57000000.0,6018636.0,6.3,105,39761.0,2.35,-66.08044736842106
1037,Gracie (2007),3036736.0,9000000.0,1355904.0,6.2,95,3927.0,2.35,-66.25848888888889
815,Surviving Christmas (2004),15120800.0,45000000.0,4441356.0,5.4,91,21697.0,1.85,-66.39822222222223
876,The Devil's Rejects (2005),2345048.0,7000000.0,7067335.0,6.8,107,89940.0,1.85,-66.49931428571428
1496,Killer Joe (2011),3665069.0,11000000.0,37864.0,6.7,102,69884.0,1.85,-66.6811909090909
1155,City of Ember (2008),17929684.0,55000000.0,3129473.0,6.5,90,60973.0,2.35,-67.40057454545455
254,Lady and the Tramp (1955),1284360.0,4000000.0,2804272.0,7.3,76,115999.0,1.37,-67.891
1170,Surveillance (2008),1115493.0,3500000.0,4590.0,6.3,97,16443.0,2.35,-68.12877142857144
907,Bee Season (2005),4432349.0,14000000.0,120544.0,5.5,104,6492.0,2.35,-68.34036428571429
978,Sherrybaby (2006),622806.0,2000000.0,34774.0,6.6,96,11252.0,1.85,-68.8597
588,Enough (2002),11793445.0,38000000.0,17213137.0,5.8,115,37746.0,2.35,-68.96461842105263
736,Timeline (2003),24453820.0,80000000.0,8440629.0,5.6,116,58737.0,2.35,-69.43272499999999
664,Boat Trip (2002),5872571.0,20000000.0,3815075.0,4.9,94,29597.0,1.85,-70.637145
1027,The Lookout (2007),4646830.0,16000000.0,2017795.0,7.0,99,55541.0,2.35,-70.9573125
172,Picture Perfect (1997),2900000.0,10000000.0,7809026.0,5.5,101,18260.0,1.85,-71.0
1173,Punisher: War Zone (2008),10100036.0,35000000.0,4271451.0,5.9,103,58757.0,2.35,-71.14275428571429
1358,I Spit on Your Grave (2010),572809.0,2000000.0,32064.0,6.3,108,72364.0,2.35,-71.35955
333,"South Park: Bigger, Longer & Uncut (1999)",6000000.0,21000000.0,23076186.0,7.7,81,187329.0,1.33,-71.42857142857143
1726,The Interview (2014),12342632.0,44000000.0,1085515.0,6.5,112,295528.0,2.35,-71.94856363636364
1211,The Brothers Bloom (2008),5518635.0,20000000.0,90400.0,6.8,114,47623.0,2.35,-72.406825
1340,London Boulevard (2010),6872403.0,25000000.0,3431.0,6.2,103,45469.0,1.85,-72.510388
515,Another Woman (1988),2700398.0,10000000.0,75196.0,7.3,81,12259.0,1.85,-72.99602
674,Bulletproof Monk (2003),13960630.0,52000000.0,8653542.0,5.5,104,46707.0,2.35,-73.15263461538461
638,Equilibrium (2002),5359645.0,20000000.0,541512.0,7.4,107,303309.0,2.35,-73.201775
85,Kingpin (1996),7200000.0,27000000.0,5582000.0,6.9,114,74344.0,2.35,-73.33333333333333
291,Psycho (1998),15685000.0,60000000.0,10031850.0,4.6,105,44230.0,1.85,-73.85833333333333
11,Mary Reilly (1996),12272308.0,47000000.0,2812620.0,5.8,108,13609.0,1.85,-73.88870638297873
203,Mr. Magoo (1997),7500000.0,30000000.0,5233631.0,4.0,87,13807.0,1.85,-75.0
1056,Resurrecting the Champ (2007),3242427.0,13000000.0,1667659.0,6.7,112,19851.0,2.35,-75.05825384615385
500,Nine to Five (1980),2490513.0,10000000.0,3966832.0,6.8,109,25963.0,1.85,-75.09487
447,Almost Famous (2000),14848839.0,60000000.0,2314646.0,7.9,122,242102.0,1.85,-75.251935
1209,Fanboys (2009),960828.0,3900000.0,171533.0,6.6,90,55157.0,1.85,-75.3633846153846
769,The Alamo (2004),25819961.0,107000000.0,9124701.0,6.0,137,19087.0,2.35,-75.8691953271028
797,A Home at the End of the World (2004),1548955.0,6500000.0,64728.0,6.7,97,12982.0,2.35,-76.16992307692307
1111,Married Life (2007),2843997.0,12000000.0,55851.0,6.2,91,8862.0,1.85,-76.300025
897,Elizabethtown (2005),13500000.0,57000000.0,10618711.0,6.4,123,65701.0,1.85,-76.31578947368422
258,Sleeping Beauty (1959),1420935.0,6000000.0,2548698.0,7.2,75,128764.0,2.20,-76.31774999999999
1140,The Midnight Meat Train (2008),3533227.0,15000000.0,34394.0,6.1,98,57613.0,2.35,-76.44515333333334
187,One Night Stand (1997),5600000.0,24000000.0,978819.0,5.8,102,6342.0,1.85,-76.66666666666667
1453,Intruders (2011),3012210.0,13000000.0,7620.0,5.4,100,19704.0,2.35,-76.82915384615384
1185,Passengers (2008),5787152.0,25000000.0,172544.0,5.9,93,33060.0,2.35,-76.85139199999999
546,Life as a House (2001),5920746.0,27000000.0,294056.0,7.5,125,42146.0,2.39,-78.07131111111111
839,The Life Aquatic with Steve Zissou (2004),10788000.0,50000000.0,113085.0,7.3,119,172093.0,2.35,-78.424
177,The Edge (1997),6300000.0,30000000.0,7733445.0,6.9,117,65465.0,2.35,-79.0
462,Red Planet (2000),15983079.0,80000000.0,8721296.0,5.7,106,53795.0,2.35,-80.02115125
663,The Hunted (2003),10782486.0,55000000.0,13482638.0,6.1,94,42216.0,1.85,-80.39547999999999
636,They (2002),3289543.0,17000000.0,5144090.0,4.8,89,12095.0,2.35,-80.64974705882352
1802,The Finest Hours (2016),15265660.0,80000000.0,10288932.0,6.7,117,58693.0,2.39,-80.917925
74,Eddie (1996),5700000.0,30000000.0,178363.0,5.2,100,9021.0,1.85,-81.0
1420,A Better Life (2011),1863419.0,10000000.0,62087.0,7.2,98,14905.0,1.85,-81.36581000000001
1005,The Good German (2006),5914908.0,32000000.0,76817.0,6.0,105,23513.0,1.66,-81.5159125
355,The 13th Warrior (1999),29000000.0,160000000.0,10267756.0,6.6,102,113098.0,2.35,-81.875
1630,Oldboy (2013),5186767.0,30000000.0,885382.0,5.7,104,65715.0,2.35,-82.71077666666666
756,Against the Ropes (2004),6614280.0,39000000.0,3038546.0,5.3,110,6590.0,2.35,-83.04030769230769
211,Sphere (1998),13100000.0,80000000.0,18586765.0,6.1,134,96293.0,2.39,-83.625
1605,Parkland (2013),1628565.0,10000000.0,310246.0,6.3,93,14508.0,1.85,-83.71435000000001
104,The Chamber (1996),7989000.0,50000000.0,5612095.0,6.0,113,12228.0,2.39,-84.02199999999999
753,Win a Date with Tad Hamilton! (2004),3794208.0,24000000.0,7320066.0,5.6,95,25845.0,2.35,-84.1908
1860,Live by Night (2016),16706524.0,108000000.0,74618.0,6.4,129,49407.0,2.39,-84.53099629629631
399,Wonder Boys (2000),8312406.0,55000000.0,87505.0,7.3,107,59793.0,2.35,-84.88653454545455
1002,Fur: An Imaginary Portrait of Diane Arbus (2006),2281089.0,16800000.0,28815.0,6.5,122,14881.0,1.85,-86.42208928571429
521,Return of the Living Dead II (1988),840846.0,6200000.0,4576000.0,5.8,89,17490.0,1.85,-86.43796774193548
807,Vanity Fair (2004),3111020.0,23000000.0,6268925.0,6.2,141,20378.0,2.35,-86.47382608695652
883,The Great Raid (2005),10769311.0,80000000.0,3376009.0,6.7,132,20805.0,2.35,-86.53836125
1110,What Just Happened (2008),3291679.0,25000000.0,192508.0,5.6,104,25975.0,2.35,-86.833284
1122,"War, Inc. (2008)",1299855.0,10000000.0,45714.0,5.6,107,21155.0,1.78,-87.00145
1556,Universal Soldier: Day of Reckoning (2012),1402307.0,11500000.0,3181.0,5.0,114,18671.0,2.35,-87.80602608695652
728,Shattered Glass (2003),724744.0,6000000.0,77540.0,7.1,94,32230.0,2.35,-87.92093333333332
91,Fled (1996),2800000.0,25000000.0,5405000.0,5.4,98,8253.0,1.85,-88.8
1283,The Runaways (2010),1107978.0,10000000.0,805115.0,6.5,106,44811.0,2.35,-88.92022
1537,"Peace, Love & Misunderstanding (2011)",1105020.0,10000000.0,105960.0,5.9,96,7645.0,2.35,-88.9498
443,The Replacements (2000),5317452.0,50000000.0,11039214.0,6.6,118,56168.0,1.85,-89.365096
832,Mishima: A Life in Four Chapters (1985),518842.0,5000000.0,10378.0,8.0,120,7977.0,1.85,-89.62316
321,Edtv (1999),8300000.0,80000000.0,8311290.0,6.1,122,40440.0,1.85,-89.625
257,Peter Pan (1953),407872.0,4000000.0,5611785.0,7.3,77,119325.0,1.66,-89.8032
186,Gattaca (1997),3600000.0,36000000.0,4320202.0,7.8,106,270023.0,2.39,-90.0
685,The In-Laws (2003),3905032.0,40000000.0,9222334.0,5.7,98,15877.0,1.85,-90.23742
1276,Survival of the Dead (2009),386078.0,4000000.0,54605.0,4.9,90,19768.0,2.35,-90.34805
591,Thirteen Conversations About One Thing (2001),418488.0,4500000.0,89499.0,7.0,104,9267.0,1.85,-90.70026666666666
1103,The Air I Breathe (2007),884503.0,10000000.0,19487.0,6.8,95,33079.0,2.35,-91.15497
259,Tall Tale (1995),2800000.0,32000000.0,3046181.0,5.9,96,3228.0,2.35,-91.25
124,Fantasia (1940),187924.0,2280000.0,6047613.0,7.8,125,84723.0,1.37,-91.7577192982456
158,Fathers' Day (1997),7000000.0,85000000.0,8776159.0,5.3,98,14125.0,2.35,-91.76470588235294
